41.72123894	0.503275756	2.628181818	ale	4.015384615	16.73	10.45278947	93	13.44	55.33714286	0
42.42920354	0.52551218	1.776363636	ale	4.092307692	16.72	10.99952632	103	12.24	58.38	1
42.29646018	0.250667315	1.019090909	lager	3.806153846	15.94	2.924894737	101	12.6	37.03428571	52
44.86283186	0.185199475	2.102727273	lager	4.009230769	15.9	6.608789474	155	14.28	46.39857143	53
40.52654867	0.237383712	1.767272727	lager	4.033846154	16.01	13.27905263	64	13.44	48.32857143	55
37.65044248	0.244681179	2.413636364	stout	3.870769231	16.29	3.219052632	13	6.96	57.21428571	106
38.62389381	0.293868922	3.001818182	stout	3.876923077	17.46	2.730210526	37	8.76	60.37142857	107
37.42920354	0.359055102	1.194545455	stout	4.049230769	18.57	4.336578947	9	7.2	60.70714286	108
44.59734513	0.394747482	2.485454545	stout	3.769230769	18.88	4.523263158	149	7.8	60.88571429	109
